neurons,trained_patterns,test_patterns,test_pattern_hamming,simulations_per_step,min_proportion,mean_proportion,max_proportion,std_proportion,25_perc,mode,75_perc
250,6,100,108,200,12,50.765,84,15.877,39,51,63
250,6,100,118,200,0,6.345,28,5.25873,2,5,9
250,6,100,3,200,100,100,100,0,100,100,100
250,6,100,64,200,100,100,100,0,100,100,100
250,6,100,54,200,100,100,100,0,100,100,100
250,6,100,39,200,100,100,100,0,100,100,100
250,6,100,15,200,100,100,100,0,100,100,100
250,6,100,59,200,100,100,100,0,100,100,100
250,6,100,123,200,0,0.575,5,0.89912,0,0,1
250,6,100,21,200,100,100,100,0,100,100,100
250,6,100,9,200,100,100,100,0,100,100,100
250,6,100,69,200,98,99.99,100,0.141421,100,100,100
250,6,100,79,200,90,99.825,100,0.910229,100,100,100
250,6,100,84,200,85,99.405,100,1.75682,100,100,100
250,6,100,74,200,94,99.93,100,0.525816,100,100,100
250,6,100,44,200,100,100,100,0,100,100,100
250,6,100,33,200,100,100,100,0,100,100,100
250,6,100,27,200,100,100,100,0,100,100,100
250,6,100,94,200,67,95.405,100,5.45525,94,97,99
250,6,100,89,200,82,97.9,100,3.38931,97,99,100
250,6,100,49,200,100,100,100,0,100,100,100
250,6,100,99,200,48,87.53,100,9.84652,82,91,95
250,6,100,104,200,23,69.14,97,16.0311,59,72,82
250,6,100,4,200,100,100,100,0,100,100,100
250,6,100,65,200,95,99.975,100,0.353553,100,100,100
250,6,100,114,200,1,18.885,61,11.4291,11,17,25
250,6,100,55,200,100,100,100,0,100,100,100
250,6,100,109,200,10,45.485,83,16.7046,33,44,59
250,6,100,16,200,100,100,100,0,100,100,100
250,6,100,40,200,100,100,100,0,100,100,100
250,6,100,60,200,100,100,100,0,100,100,100
250,6,100,10,200,100,100,100,0,100,100,100
250,6,100,22,200,100,100,100,0,100,100,100
250,6,100,80,200,90,99.77,100,0.996022,100,100,100
250,6,100,119,200,0,4.165,21,3.69269,1,3,6
250,6,100,70,200,98,99.98,100,0.199497,100,100,100
250,6,100,45,200,100,100,100,0,100,100,100
250,6,100,75,200,96,99.935,100,0.389272,100,100,100
250,6,100,85,200,81,99.315,100,1.89572,99,100,100
250,6,100,34,200,100,100,100,0,100,100,100
250,6,100,124,200,0,0.34,3,0.645354,0,0,1
250,6,100,28,200,100,100,100,0,100,100,100
250,6,100,95,200,49,92.215,100,8.5929,89,95,98
250,6,100,90,200,75,97.62,100,3.89247,97,99,100
250,6,100,50,200,100,100,100,0,100,100,100
250,6,100,100,200,25,82.985,100,15.6235,74,89,95
250,6,100,5,200,100,100,100,0,100,100,100
250,6,100,11,200,100,100,100,0,100,100,100
250,6,100,23,200,100,100,100,0,100,100,100
250,6,100,17,200,100,100,100,0,100,100,100
250,6,100,105,200,23,66.96,97,15.4451,59,68,80
250,6,100,115,200,0,14.49,45,8.71664,8,14,20
250,6,100,35,200,100,100,100,0,100,100,100
250,6,100,110,200,4,40.705,77,15.4256,31,40,51
250,6,100,120,200,0,2.64,15,2.71427,1,2,4
250,6,100,29,200,100,100,100,0,100,100,100
250,6,100,125,200,0,0.225,10,0.887872,0,0,0
250,7,100,0,200,100,100,100,0,100,100,100
250,7,100,36,200,100,100,100,0,100,100,100
250,7,100,76,200,96,99.91,100,0.503156,100,100,100
250,7,100,51,200,100,100,100,0,100,100,100
250,7,100,56,200,100,100,100,0,100,100,100
250,7,100,61,200,100,100,100,0,100,100,100
250,7,100,41,200,100,100,100,0,100,100,100
250,7,100,46,200,100,100,100,0,100,100,100
250,7,100,12,200,100,100,100,0,100,100,100
250,7,100,66,200,99,99.995,100,0.0707107,100,100,100
250,7,100,30,200,100,100,100,0,100,100,100
250,7,100,71,200,97,99.975,100,0.23377,100,100,100
250,7,100,24,200,100,100,100,0,100,100,100
250,7,100,81,200,94,99.73,100,0.87804,100,100,100
250,7,100,6,200,100,100,100,0,100,100,100
250,7,100,18,200,100,100,100,0,100,100,100
250,7,100,86,200,89,98.98,100,1.84843,99,100,100
250,7,100,96,200,67,91.13,100,7.31441,87,93,97
250,7,100,91,200,69,96.72,100,4.46444,96,98,100
250,7,100,101,200,37,78.465,100,13.1542,71,81,89
250,7,100,106,200,16,56.525,95,15.1316,46,57,67
250,7,100,116,200,0,9.37,39,6.60159,4,8,13
250,7,100,111,200,3,29.83,70,14.5761,19,28,39
250,7,100,121,200,0,1.25,9,1.536,0,1,2
250,7,100,1,200,100,100,100,0,100,100,100
250,7,100,37,200,100,100,100,0,100,100,100
250,7,100,77,200,97,99.905,100,0.408423,100,100,100
250,7,100,62,200,100,100,100,0,100,100,100
250,7,100,52,200,100,100,100,0,100,100,100
250,7,100,57,200,99,99.995,100,0.0707107,100,100,100
250,7,100,47,200,100,100,100,0,100,100,100
250,7,100,67,200,98,99.985,100,0.157796,100,100,100
250,7,100,13,200,100,100,100,0,100,100,100
250,7,100,25,200,100,100,100,0,100,100,100
250,7,100,42,200,100,100,100,0,100,100,100
250,7,100,31,200,100,100,100,0,100,100,100
250,7,100,19,200,100,100,100,0,100,100,100
250,7,100,82,200,84,99.44,100,1.72665,100,100,100
250,7,100,72,200,98,99.965,100,0.20975,100,100,100
250,7,100,7,200,100,100,100,0,100,100,100
250,7,100,87,200,88,98.74,100,2.01562,98,100,100
250,7,100,97,200,55,89.325,100,8.89522,85,92,96
250,7,100,92,200,65,94.725,100,6.60663,93,97,99
250,7,100,102,200,36,73.995,97,13.5556,65,75,85
250,7,100,107,200,10,52.355,95,15.7362,41,54,64
250,7,100,117,200,0,7.785,28,5.75014,3,7,11
250,7,100,112,200,1,24.16,67,12.004,15,24,32
250,7,100,122,200,0,0.88,6,1.32073,0,0,1
250,7,100,2,200,100,100,100,0,100,100,100
250,7,100,48,200,100,100,100,0,100,100,100
250,7,100,78,200,96,99.865,100,0.536858,100,100,100
250,7,100,58,200,100,100,100,0,100,100,100
250,7,100,38,200,100,100,100,0,100,100,100
250,7,100,63,200,100,100,100,0,100,100,100
250,7,100,53,200,100,100,100,0,100,100,100
250,7,100,43,200,100,100,100,0,100,100,100
250,7,100,68,200,98,99.985,100,0.157796,100,100,100
250,7,100,26,200,100,100,100,0,100,100,100
250,7,100,14,200,100,100,100,0,100,100,100
250,7,100,32,200,100,100,100,0,100,100,100
250,7,100,20,200,100,100,100,0,100,100,100
250,7,100,8,200,100,100,100,0,100,100,100
250,7,100,83,200,90,99.39,100,1.53286,100,100,100
250,7,100,73,200,97,99.96,100,0.26219,100,100,100
250,7,100,88,200,82,98.27,100,2.82791,98,100,100
250,7,100,93,200,69,95.1,100,5.59343,93,97,99
250,7,100,98,200,45,86.295,100,10.8228,82,89,95
250,7,100,103,200,28,70.82,98,14.9188,59,73,83
250,7,100,108,200,10,47.93,82,14.9903,37,47,60
250,7,100,3,200,100,100,100,0,100,100,100
250,7,100,49,200,100,100,100,0,100,100,100
250,7,100,118,200,0,5.4,27,4.65385,2,4,8
250,7,100,79,200,94,99.79,100,0.760785,100,100,100
250,7,100,39,200,100,100,100,0,100,100,100
250,7,100,59,200,99,99.995,100,0.0707107,100,100,100
250,7,100,54,200,100,100,100,0,100,100,100
250,7,100,44,200,100,100,100,0,100,100,100
250,7,100,64,200,100,100,100,0,100,100,100
250,7,100,15,200,100,100,100,0,100,100,100
250,7,100,27,200,100,100,100,0,100,100,100
250,7,100,123,200,0,0.54,6,0.901367,0,0,1
250,7,100,69,200,99,99.995,100,0.0707107,100,100,100
250,7,100,33,200,100,100,100,0,100,100,100
250,7,100,113,200,1,20.135,58,10.5648,12,19,27
250,7,100,21,200,100,100,100,0,100,100,100
250,7,100,9,200,100,100,100,0,100,100,100
250,7,100,84,200,87,99.46,100,1.57824,100,100,100
250,7,100,74,200,89,99.895,100,0.82302,100,100,100
250,7,100,89,200,82,98.095,100,2.95459,98,99,100
250,7,100,94,200,55,93.925,100,6.4019,90,96,99
250,7,100,99,200,41,83.005,100,11.9637,75,85,93
250,7,100,4,200,100,100,100,0,100,100,100
250,7,100,50,200,99,99.995,100,0.0707107,100,100,100
250,7,100,40,200,100,100,100,0,100,100,100
250,7,100,104,200,5,65.66,98,17.074,56,67,78
250,7,100,60,200,99,99.995,100,0.0707107,100,100,100
250,7,100,80,200,89,99.615,100,1.516,100,100,100
250,7,100,45,200,100,100,100,0,100,100,100
250,7,100,16,200,100,100,100,0,100,100,100
250,7,100,65,200,99,99.99,100,0.0997484,100,100,100
250,7,100,28,200,100,100,100,0,100,100,100
250,7,100,34,200,100,100,100,0,100,100,100
250,7,100,55,200,100,100,100,0,100,100,100
250,7,100,70,200,94,99.945,100,0.461563,100,100,100
250,7,100,109,200,2,40.185,79,15.4933,28,39,52
250,7,100,22,200,100,100,100,0,100,100,100
250,7,100,10,200,100,100,100,0,100,100,100
250,7,100,124,200,0,0.52,17,1.47665,0,0,1
250,7,100,119,200,0,3.36,26,3.38046,1,3,5
250,7,100,85,200,87,99.315,100,1.44089,99,100,100
250,7,100,114,200,0,16.1,41,8.8329,9,15,22
250,7,100,75,200,98,99.955,100,0.251578,100,100,100
250,7,100,90,200,81,97.275,100,3.67244,97,99,100
250,7,100,5,200,100,100,100,0,100,100,100
250,7,100,95,200,63,92.25,100,7.80333,89,95,98
250,7,100,17,200,100,100,100,0,100,100,100
250,7,100,100,200,31,80.7,100,14.3215,71,82,93
250,7,100,35,200,100,100,100,0,100,100,100
250,7,100,11,200,100,100,100,0,100,100,100
250,7,100,29,200,100,100,100,0,100,100,100
250,7,100,23,200,100,100,100,0,100,100,100
250,7,100,105,200,20,60.63,97,15.6963,51,62,72
250,7,100,110,200,3,35.65,77,15.5508,24,35,46
250,7,100,125,200,0,0.275,5,0.788979,0,0,0
250,7,100,120,200,0,2.585,13,2.53276,1,2,3
250,7,100,115,200,0,12.23,38,7.74318,6,11,17
250,8,100,0,200,100,100,100,0,100,100,100
250,8,100,51,200,100,100,100,0,100,100,100
250,8,100,30,200,100,100,100,0,100,100,100
250,8,100,6,200,100,100,100,0,100,100,100
250,8,100,24,200,100,100,100,0,100,100,100
250,8,100,36,200,100,100,100,0,100,100,100
250,8,100,56,200,100,100,100,0,100,100,100
250,8,100,66,200,100,100,100,0,100,100,100
250,8,100,46,200,91,99.955,100,0.636396,100,100,100
250,8,100,71,200,98,99.965,100,0.20975,100,100,100
250,8,100,12,200,100,100,100,0,100,100,100
250,8,100,41,200,100,100,100,0,100,100,100
250,8,100,76,200,92,99.86,100,0.814689,100,100,100
250,8,100,81,200,87,99.46,100,1.68003,100,100,100
250,8,100,18,200,100,100,100,0,100,100,100
250,8,100,61,200,100,100,100,0,100,100,100
250,8,100,86,200,84,98.57,100,2.53718,98,100,100
250,8,100,91,200,65,95.415,100,5.90228,94,97,99
250,8,100,96,200,46,88.94,100,9.57837,85,92,96
250,8,100,101,200,26,74.245,98,15.0111,65,77,86
250,8,100,106,200,11,53.605,91,16.4023,41,54,67
250,8,100,116,200,0,8.38,28,6.62306,4,6,12
250,8,100,121,200,0,1.46,10,1.76179,0,1,2
250,8,100,111,200,1,25.25,67,13.0879,16,25,33
250,8,100,1,200,100,100,100,0,100,100,100
250,8,100,37,200,100,100,100,0,100,100,100
250,8,100,52,200,100,100,100,0,100,100,100
250,8,100,7,200,100,100,100,0,100,100,100
250,8,100,25,200,100,100,100,0,100,100,100
250,8,100,57,200,99,99.995,100,0.0707107,100,100,100
250,8,100,47,200,100,100,100,0,100,100,100
250,8,100,67,200,99,99.995,100,0.0707107,100,100,100
250,8,100,13,200,100,100,100,0,100,100,100
250,8,100,42,200,100,100,100,0,100,100,100
250,8,100,31,200,100,100,100,0,100,100,100
250,8,100,77,200,93,99.81,100,0.804447,100,100,100
250,8,100,19,200,100,100,100,0,100,100,100
250,8,100,62,200,100,100,100,0,100,100,100
250,8,100,72,200,97,99.935,100,0.318247,100,100,100
250,8,100,82,200,88,99.425,100,1.39431,100,100,100
250,8,100,87,200,88,98.545,100,2.21869,98,99,100
250,8,100,92,200,74,95.16,100,5.28907,93,97,99
250,8,100,97,200,30,86.275,100,11.2115,82,89,95
250,8,100,102,200,9,68.995,96,15.2221,60,72,80
250,8,100,107,200,6,46.605,89,16.7443,34,49,58
250,8,100,117,200,0,6.465,41,5.73439,3,5,9
250,8,100,2,200,100,100,100,0,100,100,100
250,8,100,122,200,0,1.145,10,1.80562,0,1,1
250,8,100,38,200,100,100,100,0,100,100,100
250,8,100,26,200,100,100,100,0,100,100,100
250,8,100,8,200,100,100,100,0,100,100,100
250,8,100,53,200,100,100,100,0,100,100,100
250,8,100,58,200,99,99.995,100,0.0707107,100,100,100
250,8,100,43,200,100,100,100,0,100,100,100
250,8,100,14,200,100,100,100,0,100,100,100
250,8,100,68,200,95,99.955,100,0.392102,100,100,100
250,8,100,48,200,100,100,100,0,100,100,100
250,8,100,112,200,1,20.345,57,11.1516,12,19,28
250,8,100,32,200,100,100,100,0,100,100,100
250,8,100,63,200,100,100,100,0,100,100,100
250,8,100,78,200,95,99.86,100,0.549463,100,100,100
250,8,100,20,200,100,100,100,0,100,100,100
250,8,100,83,200,79,98.94,100,2.78842,99,100,100
250,8,100,73,200,98,99.955,100,0.230741,100,100,100
250,8,100,88,200,81,97.585,100,3.56036,97,99,100
250,8,100,93,200,60,93.575,100,7.07067,91,96,99
250,8,100,98,200,39,83.045,100,12.4401,77,87,93
250,8,100,3,200,100,100,100,0,100,100,100
250,8,100,39,200,100,100,100,0,100,100,100
250,8,100,103,200,29,65.46,93,15.0142,55,67,77
250,8,100,27,200,100,100,100,0,100,100,100
250,8,100,9,200,100,100,100,0,100,100,100
250,8,100,44,200,100,100,100,0,100,100,100
250,8,100,59,200,99,99.995,100,0.0707107,100,100,100
250,8,100,54,200,100,100,100,0,100,100,100
250,8,100,15,200,100,100,100,0,100,100,100
250,8,100,49,200,100,100,100,0,100,100,100
250,8,100,69,200,99,99.985,100,0.121857,100,100,100
250,8,100,33,200,100,100,100,0,100,100,100
250,8,100,64,200,99,99.995,100,0.0707107,100,100,100
250,8,100,79,200,83,99.585,100,1.5475,100,100,100
250,8,100,21,200,100,100,100,0,100,100,100
250,8,100,108,200,7,41.52,79,15.3907,30,42,52
250,8,100,118,200,0,4.73,25,4.20422,2,4,7
250,8,100,123,200,0,0.57,7,1.12759,0,0,1
250,8,100,74,200,94,99.855,100,0.690186,100,100,100
250,8,100,84,200,85,99.01,100,2.18029,99,100,100
250,8,100,89,200,76,96.99,100,4.40875,96,99,100
250,8,100,113,200,0,18.605,69,11.8151,9,16,27
250,8,100,94,200,64,92.225,100,6.84607,90,94,97
250,8,100,4,200,100,100,100,0,100,100,100
250,8,100,40,200,100,100,100,0,100,100,100
250,8,100,28,200,100,100,100,0,100,100,100
250,8,100,10,200,100,100,100,0,100,100,100
250,8,100,45,200,100,100,100,0,100,100,100
250,8,100,60,200,100,100,100,0,100,100,100
250,8,100,55,200,100,100,100,0,100,100,100
250,8,100,16,200,100,100,100,0,100,100,100
250,8,100,50,200,100,100,100,0,100,100,100
250,8,100,70,200,89,99.9,100,0.832747,100,100,100
250,8,100,65,200,100,100,100,0,100,100,100
250,8,100,34,200,100,100,100,0,100,100,100
250,8,100,99,200,46,81.105,100,11.9884,75,83,90
250,8,100,80,200,81,99.455,100,2.07594,100,100,100
250,8,100,22,200,100,100,100,0,100,100,100
250,8,100,104,200,18,60.735,92,15.9154,49,60,73
250,8,100,75,200,98,99.935,100,0.302045,100,100,100
250,8,100,85,200,71,98.945,100,2.77135,99,100,100
250,8,100,124,200,0,0.415,5,0.797468,0,0,1
250,8,100,90,200,74,96.365,100,4.89916,95,98,100
250,8,100,119,200,0,3.26,18,3.58562,1,2,5
250,8,100,109,200,6,35.87,84,16.2355,23,35,46
250,8,100,95,200,49,90.71,100,9.46116,88,94,97
250,8,100,5,200,100,100,100,0,100,100,100
250,8,100,29,200,100,100,100,0,100,100,100
250,8,100,35,200,100,100,100,0,100,100,100
250,8,100,114,200,0,14.33,41,8.26393,8,13,20
250,8,100,17,200,100,100,100,0,100,100,100
250,8,100,11,200,100,100,100,0,100,100,100
250,8,100,23,200,100,100,100,0,100,100,100
250,8,100,100,200,36,79.54,99,13.4396,72,81,89
250,8,100,105,200,12,57.725,90,15.8145,47,58,69
250,8,100,125,200,0,0.24,6,0.765066,0,0,0
250,8,100,120,200,0,2.755,17,3.16307,1,2,4
250,8,100,110,200,1,31.365,71,14.4198,21,30,41
250,8,100,115,200,0,11.69,35,7.5471,6,11,16
250,9,100,0,200,100,100,100,0,100,100,100
250,9,100,46,200,100,100,100,0,100,100,100
250,9,100,41,200,100,100,100,0,100,100,100
250,9,100,6,200,100,100,100,0,100,100,100
250,9,100,12,200,100,100,100,0,100,100,100
250,9,100,36,200,100,100,100,0,100,100,100
250,9,100,51,200,100,100,100,0,100,100,100
250,9,100,56,200,100,100,100,0,100,100,100
250,9,100,66,200,98,99.965,100,0.20975,100,100,100
250,9,100,24,200,100,100,100,0,100,100,100
250,9,100,30,200,100,100,100,0,100,100,100
250,9,100,61,200,99,99.99,100,0.0997484,100,100,100
250,9,100,76,200,92,99.8,100,0.736691,100,100,100
250,9,100,71,200,95,99.955,100,0.379069,100,100,100
250,9,100,18,200,100,100,100,0,100,100,100
250,9,100,81,200,86,99.04,100,2.10966,99,100,100
250,9,100,91,200,65,94.085,100,6.7144,92,96,99
250,9,100,86,200,65,97.555,100,4.82425,97,99,100
250,9,100,96,200,53,85.18,100,10.4424,79,87,93
250,9,100,101,200,26,71.43,97,14.9597,63,74,83
250,9,100,106,200,10,45.435,87,15.8348,35,45,56
250,9,100,116,200,0,7.225,35,5.93892,3,6,10
250,9,100,111,200,1,22.43,63,11.9486,13,20,30
250,9,100,121,200,0,1.61,18,2.56335,0,1,2
250,9,100,1,200,100,100,100,0,100,100,100
250,9,100,47,200,100,100,100,0,100,100,100
250,9,100,42,200,100,100,100,0,100,100,100
250,9,100,7,200,100,100,100,0,100,100,100
250,9,100,57,200,100,100,100,0,100,100,100
250,9,100,37,200,100,100,100,0,100,100,100
250,9,100,13,200,100,100,100,0,100,100,100
250,9,100,25,200,100,100,100,0,100,100,100
250,9,100,52,200,100,100,100,0,100,100,100
250,9,100,67,200,98,99.975,100,0.18587,100,100,100
250,9,100,62,200,99,99.995,100,0.0707107,100,100,100
250,9,100,72,200,97,99.925,100,0.331549,100,100,100
250,9,100,31,200,100,100,100,0,100,100,100
250,9,100,19,200,100,100,100,0,100,100,100
250,9,100,77,200,97,99.825,100,0.495584,100,100,100
250,9,100,82,200,81,99.125,100,2.13828,99,100,100
250,9,100,87,200,76,97.39,100,3.78544,97,99,100
250,9,100,92,200,66,93.515,100,6.50008,92,95,98
250,9,100,97,200,26,83.635,100,11.7713,77,86,92
250,9,100,102,200,19,64.4,94,17.4601,55,66,79
250,9,100,2,200,100,100,100,0,100,100,100
250,9,100,107,200,2,39.225,76,16.0553,26,39,49
250,9,100,48,200,100,100,100,0,100,100,100
250,9,100,43,200,100,100,100,0,100,100,100
250,9,100,122,200,0,1.245,11,1.8526,0,1,2
250,9,100,14,200,100,100,100,0,100,100,100
250,9,100,38,200,100,100,100,0,100,100,100
250,9,100,117,200,0,5.31,28,4.72818,2,4,8
250,9,100,26,200,100,100,100,0,100,100,100
250,9,100,58,200,100,100,100,0,100,100,100
250,9,100,8,200,100,100,100,0,100,100,100
250,9,100,68,200,95,99.925,100,0.436264,100,100,100
250,9,100,20,200,100,100,100,0,100,100,100
250,9,100,112,200,2,18.465,50,10.4866,11,16,24
250,9,100,73,200,96,99.89,100,0.478587,100,100,100
250,9,100,53,200,100,100,100,0,100,100,100
250,9,100,63,200,99,99.99,100,0.0997484,100,100,100
250,9,100,32,200,100,100,100,0,100,100,100
250,9,100,78,200,89,99.645,100,1.29513,100,100,100
250,9,100,83,200,77,98.685,100,2.82945,99,100,100
250,9,100,88,200,61,96.695,100,5.20552,96,98,100
250,9,100,93,200,45,91.56,100,8.59978,88,94,98
250,9,100,98,200,35,80.56,99,12.3686,74,82,90
250,9,100,3,200,100,100,100,0,100,100,100
250,9,100,15,200,100,100,100,0,100,100,100
250,9,100,44,200,100,100,100,0,100,100,100
250,9,100,39,200,100,100,100,0,100,100,100
250,9,100,49,200,100,100,100,0,100,100,100
250,9,100,27,200,100,100,100,0,100,100,100
250,9,100,21,200,100,100,100,0,100,100,100
250,9,100,69,200,96,99.94,100,0.396467,100,100,100
250,9,100,59,200,99,99.995,100,0.0707107,100,100,100
250,9,100,9,200,100,100,100,0,100,100,100
250,9,100,74,200,94,99.835,100,0.670839,100,100,100
250,9,100,64,200,99,99.995,100,0.0707107,100,100,100
250,9,100,103,200,21,60.355,92,16.2845,48,61,74
250,9,100,33,200,100,100,100,0,100,100,100
250,9,100,79,200,88,99.6,100,1.21961,100,100,100
250,9,100,54,200,100,100,100,0,100,100,100
250,9,100,84,200,85,98.58,100,2.60529,98,100,100
250,9,100,123,200,0,0.8,15,1.70427,0,0,1
250,9,100,108,200,3,36.765,77,14.8002,25,36,46
250,9,100,118,200,0,4.125,23,4.32701,1,3,6
250,9,100,89,200,74,95.48,100,5.31704,94,97,99
250,9,100,113,200,1,15.335,76,10.2571,8,13,21
250,9,100,94,200,57,89.77,100,8.4495,86,92,96
250,9,100,16,200,100,100,100,0,100,100,100
250,9,100,4,200,100,100,100,0,100,100,100
250,9,100,40,200,100,100,100,0,100,100,100
250,9,100,45,200,100,100,100,0,100,100,100
250,9,100,22,200,100,100,100,0,100,100,100
250,9,100,50,200,100,100,100,0,100,100,100
250,9,100,10,200,100,100,100,0,100,100,100
250,9,100,70,200,98,99.96,100,0.220552,100,100,100
250,9,100,28,200,100,100,100,0,100,100,100
250,9,100,60,200,98,99.985,100,0.157796,100,100,100
250,9,100,99,200,32,77.53,98,13.5665,70,81,87
250,9,100,75,200,94,99.845,100,0.642682,100,100,100
250,9,100,65,200,95,99.935,100,0.502031,100,100,100
250,9,100,34,200,100,100,100,0,100,100,100
250,9,100,80,200,64,99.395,100,2.74896,100,100,100
250,9,100,55,200,100,100,100,0,100,100,100
250,9,100,85,200,80,98.43,100,2.66092,98,99,100
250,9,100,104,200,17,57.015,90,15.7424,45,58,69
250,9,100,124,200,0,0.52,13,1.35231,0,0,1
250,9,100,90,200,63,95.35,100,6.22747,94,98,99
250,9,100,95,200,45,87.505,100,10.108,83,90,95
250,9,100,5,200,100,100,100,0,100,100,100
250,9,100,11,200,100,100,100,0,100,100,100
250,9,100,17,200,100,100,100,0,100,100,100
250,9,100,29,200,100,100,100,0,100,100,100
250,9,100,109,200,4,31.16,66,13.5043,20,30,41
250,9,100,119,200,0,2.75,16,2.92408,1,2,4
250,9,100,35,200,100,100,100,0,100,100,100
250,9,100,23,200,100,100,100,0,100,100,100
250,9,100,114,200,1,11.81,47,8.39023,6,10,16
250,9,100,100,200,6,73.075,99,16.4274,65,77,85
250,9,100,105,200,8,53.54,89,16.4759,43,54,66
250,9,100,125,200,0,0.69,24,2.86267,0,0,0
250,9,100,110,200,3,26.52,68,12.8305,16,26,35
250,9,100,120,200,0,1.965,13,2.2537,0,1,3
250,9,100,115,200,0,10.065,34,7.49276,4,9,15
250,10,100,0,200,100,100,100,0,100,100,100
250,10,100,12,200,75,99.875,100,1.76777,100,100,100
250,10,100,24,200,100,100,100,0,100,100,100
250,10,100,30,200,0,99.5,100,7.07107,100,100,100
250,10,100,36,200,100,100,100,0,100,100,100
250,10,100,41,200,100,100,100,0,100,100,100
250,10,100,61,200,100,100,100,0,100,100,100
250,10,100,51,200,100,100,100,0,100,100,100
250,10,100,56,200,100,100,100,0,100,100,100
250,10,100,6,200,100,100,100,0,100,100,100
250,10,100,66,200,87,99.87,100,0.994002,100,100,100
250,10,100,46,200,100,100,100,0,100,100,100
250,10,100,71,200,86,99.83,100,1.12133,100,100,100
250,10,100,18,200,100,100,100,0,100,100,100
250,10,100,76,200,94,99.65,100,0.86675,100,100,100
250,10,100,81,200,87,98.825,100,2.09675,99,100,100
250,10,100,91,200,57,92.205,100,7.80626,89,95,98
250,10,100,86,200,72,97.28,100,3.9636,97,99,100
250,10,100,96,200,53,82.76,99,10.7564,76,85,91
250,10,100,101,200,15,62.75,98,17.156,51,64,77
250,10,100,106,200,8,40.14,83,17.5193,27,39,54
250,10,100,116,200,0,6.31,35,6.19563,2,5,8
250,10,100,121,200,0,1.66,23,2.68523,0,1,2
250,10,100,111,200,0,20.205,69,11.02,12,18,27
250,10,100,31,200,100,100,100,0,100,100,100
250,10,100,25,200,100,100,100,0,100,100,100
250,10,100,13,200,100,100,100,0,100,100,100
